# Un caso por fila. dv_ms es el impulso tangencial planificado (signo = sentido); sens_m_per_mms es la separacion abierta en el encuentro por mm/s aplicado un medio periodo antes.
sigma_nav_m,sigma_obj_m,dInc_deg,vrel_ms,bplane_angle_deg,miss0_m,sens_m_per_mms,d_target_m,dv_ms,converged
100,100,43.72825761,5352.987853,7.120233805,270.1686263,-2.151087577,391.3026904,-0.01344193249,1
100,300,43.72825761,5352.987853,7.120233805,270.1686263,-2.151087577,682.9567485,-0.03173188386,1
250,10,43.72825761,5352.987853,7.120233805,270.1686263,-2.151087577,583.3385165,-0.02586551775,1
250,30,43.72825761,5352.987853,7.120233805,270.1686263,-2.151087577,585.9362671,-0.02602134037,1
250,100,43.72825761,5352.987853,7.120233805,270.1686263,-2.151087577,614.464195,-0.02772114623,1
250,300,43.72825761,5352.987853,7.120233805,270.1686263,-2.151087577,814.4869418,-0.03924568425,1
4.8,10,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,179.8947482,9.473785496e-05,1
4.8,30,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,236.5465407,0.004712721181,1
4.8,100,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,437.2746364,0.01784432435,1
4.8,300,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,1011.503042,0.05222679998,1
12,10,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,185.4482153,0.0006136555146,1
12,30,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,238.6181906,0.004864078801,1
12,100,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,437.9055344,0.01788334016,1
12,300,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,1011.713625,0.05223923745,1
32.1,10,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,212.576401,0.002896750159,1
32.1,30,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,252.5300625,0.005863015931,1
32.1,100,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,442.4873104,0.0181664875,1
32.1,300,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,1013.255235,0.05233028663,1
40,10,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,224.9971731,0.003854099455,1
40,30,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,260.5494627,0.006426879963,1
40,100,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,445.3939687,0.01834593854,1
40,300,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,1014.244393,0.0523887059,1
100,10,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,325.5692911,0.01078839007,1
100,30,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,343.4455575,0.01194376627,1
100,100,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,485.3469796,0.02080017377,1
100,300,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,1028.702663,0.05324247639,1
250,10,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,583.9637957,0.02678500335,1
250,30,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,591.4987924,0.02723914216,1
250,100,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,669.5744381,0.03192617289,1
250,300,64.46772968,7666.768871,322.9306828,178.9097739,9.624149457,1114.16719,0.05828473271,1
4.8,10,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,177.9984959,-0.004313166662,1
4.8,30,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,230.6367284,-0.007424930467,1
4.8,100,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,417.4858826,-0.01793140695,1
4.8,300,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,952.1130322,-0.04721269846,1
12,10,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,183.8643732,-0.004668216282,1
12,30,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,232.8562729,-0.007553359407,1
12,100,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,418.1633409,-0.01796890147,1
12,300,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,952.3392029,-0.04722502925,1
32.1,10,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,211.6929961,-0.006321335573,1
32.1,30,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,247.5929914,-0.008402176478,1
32.1,100,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,423.0765596,-0.01824076,1
32.1,300,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,953.9946682,-0.04731528433,1
40,10,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,224.261671,-0.007055098204,1
40,30,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,255.9866122,-0.008882950181,1
40,100,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,426.1875765,-0.01841283858,1
40,300,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,955.0566418,-0.04737318198,1
100,10,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,325.2563716,-0.0127989944,1
100,30,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,340.8747285,-0.01367295313,1
100,100,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,468.5585933,-0.02075234629,1
100,300,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,970.5584662,-0.048218274,1
250,10,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,583.8372918,-0.02708936626,1
250,30,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,590.3784304,-0.02744806006,1
250,100,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,658.900361,-0.031201554,1
250,300,48.85308051,5944.03959,134.7566543,112.7794006,-10.86903688,1061.491194,-0.05317381452,1
4.8,10,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,166.0060396,0,1
4.8,30,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,191.8662125,0,1
4.8,100,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,287.027189,0,1
4.8,300,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,560.4084486,0.1121774217,1
12,10,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,174.8811838,0,1
12,30,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,195.9963014,0,1
12,100,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,288.3449692,0,1
12,300,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,560.8503069,0.1123211894,1
32.1,10,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,207.2564695,0,1
32.1,30,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,219.100577,0,1
32.1,100,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,297.6433558,0.005832000146,1
32.1,300,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,564.0739121,0.1133689733,1
40,10,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,220.6192134,0,1
40,30,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,230.5211758,0,1
40,100,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,303.3210048,0.009864403591,1
40,300,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,566.1321601,0.114036993,1
100,10,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,323.7442756,0.02207913465,1
100,30,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,327.9990442,0.0243360752,1
100,100,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,370.6973732,0.04417474026,1
100,300,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,595.3829528,0.1234539619,1
250,10,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,583.2286617,0.1195576643,1
250,30,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,584.9524799,0.1201116486,1
250,100,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,604.1005731,0.12623516,1
250,300,159.940972,14154.37139,341.5192458,290.4704593,1.118251298,746.5450315,0.1705074159,1
4.8,10,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,173.7813333,0,1
4.8,30,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,217.3573032,-0.001860420673,1
4.8,100,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,372.9625554,-0.01015285208,1
4.8,300,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,818.4741955,-0.0330115215,1
12,10,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,180.470179,0,1
12,30,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,219.9991879,-0.002006651065,1
12,100,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,373.7748447,-0.0101951913,1
12,300,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,818.7455645,-0.03302534624,1
32.1,10,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,209.8970935,-0.001445545105,1
32.1,30,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,236.9431786,-0.002937090201,1
32.1,100,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,379.639742,-0.01050073049,1
32.1,300,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,820.7308402,-0.03312648342,1
40,10,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,222.7765883,-0.002160020282,1
40,30,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,246.2698618,-0.003444507934,1
40,100,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,383.3306262,-0.01069287284,1
40,300,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,822.003445,-0.03319131304,1
100,10,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,324.632276,-0.007622341041,1
100,30,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,335.6552889,-0.008201701077,1
100,100,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,432.2112349,-0.01322884434,1
100,300,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,840.498827,-0.03413338407,1
250,10,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,583.585553,-0.02101677476,1
250,30,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,588.1413999,-0.02125017927,1
250,100,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,636.9734912,-0.02374951085,1
250,300,24.7531354,3080.870968,118.4721459,184.3890885,-16.66514944,946.4223942,-0.03952461721,1
4.8,10,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,174.9581371,0,1
4.8,30,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,221.0859864,0,1
4.8,100,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,385.4739491,-0.01180002681,1
4.8,300,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,856.0303579,-0.05401794463,1
12,10,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,181.3972707,0,1
12,30,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,223.5941401,0,1
12,100,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,386.2432236,-0.01187255111,1
12,300,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,856.2872972,-0.054040504,1
32.1,10,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,210.3739895,0,1
32.1,30,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,239.8628258,0,1
32.1,100,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,391.8058947,-0.0123961677,1
32.1,300,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,858.1673363,-0.05420556517,1
40,10,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,223.169588,0,1
40,30,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,248.9145968,0,1
40,100,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,395.3138004,-0.01272565733,1
40,300,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,859.3727837,-0.05431139303,1
100,10,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,324.7964205,-0.005971594213,1
100,30,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,337.0403632,-0.007168006038,1
100,100,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,442.1966131,-0.01708418043,1
100,300,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,876.9179776,-0.05585115644,1
250,10,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,583.6516904,-0.02991071661,1
250,30,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,588.7300964,-0.03036539924,1
250,100,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,642.8274147,-0.03519225543,1
250,300,110.1389396,11784.50615,54.46974579,266.0573029,-9.340268591,978.1966833,-0.06472168383,1
4.8,10,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,169.5327391,0,1
4.8,30,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,203.6730012,0,1
4.8,100,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,326.946064,0.005131867825,1
4.8,300,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,680.3170995,0.03620825475,1
12,10,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,177.2838395,0,1
12,30,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,206.9532357,0,1
12,100,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,327.9685072,0.005221787433,1
12,300,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,680.6591241,0.03623833278,1
32.1,10,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,208.3407053,0,1
32.1,30,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,226.8303395,0,1
32.1,100,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,335.2890163,0.005865594488,1
32.1,300,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,683.1588282,0.03645815954,1
40,10,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,221.5011042,0,1
40,30,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,237.2448913,0,1
40,100,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,339.8441191,0.006266195095,1
40,300,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,684.7589233,0.03659887368,1
100,10,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,324.104589,0.004881971769,1
100,30,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,331.1399212,0.00550069979,1
100,100,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,397.4687648,0.01133396917,1
100,300,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,707.8235438,0.03862720088,1
250,10,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,583.3732893,0.02768288425,1
250,30,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,586.2472591,0.02793562582,1
250,100,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,617.6973269,0.03070139253,1
250,300,111.5795595,11887.04199,269.1871711,268.5943533,11.37019785,834.592657,0.04977538041,1
4.8,10,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,177.6673029,0,1
4.8,30,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,229.6012365,0,1
4.8,100,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,414.0172059,-0.01157291886,1
4.8,300,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,941.7024726,-0.04249768712,1
12,10,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,183.591065,0,1
12,30,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,231.8488659,0,1
12,100,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,414.7035417,-0.01161742242,1
12,300,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,941.9316164,-0.04251056933,1
32.1,10,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,211.5433965,0,1
32.1,30,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,246.7391692,0,1
32.1,100,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,419.6798009,-0.01193920724,1
32.1,300,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,943.6087922,-0.04260485261,1
40,10,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,224.1374376,0,1
40,30,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,255.2009356,0,1
40,100,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,422.829553,-0.01214210051,1
40,300,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,944.684645,-0.04266532698,1
100,10,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,325.2037661,-0.005443242387,1
100,30,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,340.4395885,-0.006566088085,1
100,100,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,465.6516514,-0.01484911488,1
100,300,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,960.3848993,-0.04354739173,1
250,10,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,583.8160436,-0.02199352907,1
250,30,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,590.1900009,-0.02236996007,1
250,100,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,657.0857571,-0.02628401604,1
250,300,50.16326407,6093.283229,148.4029566,261.8702529,-9.147654001,1052.343441,-0.04869847046,1
4.8,10,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,164.9567598,0.005031657287,1
4.8,30,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,188.2149444,0.00629271096,1
4.8,100,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,274.6097365,0.01089963791,1
4.8,300,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,523.0888872,0.02394464079,1
12,10,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,174.21951,0.005535598361,1
12,30,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,192.6996719,0.006534394178,1
12,100,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,276.0573934,0.01097623023,1
12,300,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,523.5748891,0.02397005136,1
32.1,10,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,206.9720516,0.007301045924,1
32.1,30,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,216.9514151,0.00783515919,1
32.1,100,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,286.1972702,0.01151234919,1
32.1,300,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,527.11726,0.02415525757,1
40,10,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,220.3888106,0.008018814752,1
40,30,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,228.6845727,0.008461438612,1
40,100,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,292.3322396,0.01183643293,1
40,300,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,529.3760638,0.02427334913,1
100,10,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,323.6507549,0.01348799702,1
100,30,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,327.175794,0.01367362721,1
100,100,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,363.2099116,0.01556877731,1
100,300,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,561.2495566,0.02593926845,1
250,10,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,583.1911641,0.0270856454,1
250,30,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,584.6162238,0.02716008896,1
250,100,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,600.5091191,0.02799023038,1
250,300,36.25811715,4472.601942,230.5714382,78.24381161,10.37253279,721.5122026,0.03430646665,1
4.8,10,151.7648702,13939.89807,196.4040741,163.7569472,1.385835435,165.9638311,0.001471479638,1
4.8,30,151.7648702,13939.89807,196.4040741,163.7569472,1.385835435,191.7209195,0.01286786623,1
4.8,100,151.7648702,13939.89807,196.4040741,163.7569472,1.385835435,286.533916,0.0391251913,1
4.8,300,151.7648702,13939.89807,196.4040741,163.7569472,1.385835435,558.9261939,0.09920636498,1
12,10,151.7648702,13939.89807,196.4040741,163.7569472,1.385835435,174.854052,0.006169099585,1
